Unnamed: 0,日期,日期.1,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3,年,月,日,周,星期几,季节,是否周末,是否法定节假日,经济活动期,工作日类型
15,2020-01-16,2020/1/16,良,171.0,43.0,49.0,6.0,48.0,0.93,28.0,28.0,2020,1,16,3,3,冬,否,否,冬季低谷,工作日
16,2020-01-17,2020/1/17,良,216.0,67.0,75.0,11.0,65.0,1.43,12.0,12.0,2020,1,17,3,4,冬,否,否,冬季低谷,工作日
17,2020-01-18,2020/1/18,重度污染,207.0,328.0,162.0,158.0,4.0,65.0,2.1,11.0,2020,1,18,3,5,冬,是,否,冬季低谷,休息日
18,2020-01-19,2020/1/19,良,124.0,29.0,69.0,2.0,24.0,0.53,54.0,54.0,2020,1,19,3,6,冬,是,否,冬季低谷,休息日
19,2020-01-20,2020/1/20,优,21.0,8.0,26.0,,16.0,0.32,51.0,51.0,2020,1,20,4,0,冬,否,否,冬季低谷,工作日
20,2020-01-21,2020/1/21,良,123.0,42.0,55.0,6.0,,0.84,23.0,23.0,2020,1,21,4,1,冬,否,否,冬季低谷,工作日
21,2020-01-22,2020/1/22,良,199.0,60.0,64.0,7.0,47.0,1.0,21.0,21.0,2020,1,22,4,2,冬,否,否,冬季低谷,工作日
22,2020-01-23,2020/1/23,良,190.0,54.0,61.0,5.0,37.0,,,39.0,2020,1,23,4,3,冬,否,否,冬季低谷,工作日
23,2020-01-24,2020/1/24,轻度污染,101.0,278.0,75.0,76.0,6.0,21.0,0.73,54.0,2020,1,24,4,4,冬,否,否,冬季低谷,工作日
24,2020-01-25,2020/1/25,中度污染,186.0,316.0,142.0,158.0,9.0,32.0,0.96,43.0,2020,1,25,4,5,冬,是,否,冬季低谷,休息日
25,2020-01-26,2020/1/26,中度污染,193.0,334.0,150.0,146.0,10.0,38.0,1.62,48.0,2020,1,26,4,6,冬,是,否,冬季低谷,休息日
26,2020-01-27,2020/1/27,重度污染,209.0,354.0,160.0,138.0,10.0,37.0,1.83,55.0,2020,1,27,5,0,冬,否,否,冬季低谷,工作日
27,2020-01-28,2020/1/28,重度污染,218.0,349.0,169.0,145.0,13.0,39.0,2.06,66.0,2020,1,28,5,1,冬,否,否,冬季低谷,工作日
28,2020-01-29,2020/1/29,轻度污染,101.0,285.0,76.0,55.0,7.0,27.0,1.13,57.0,2020,1,29,5,2,冬,否,否,冬季低谷,工作日
29,2020-01-30,2020/1/30,良,189.0,46.0,47.0,5.0,27.0,0.8,52.0,52.0,2020,1,30,5,3,冬,否,否,冬季低谷,工作日
30,2020-01-31,2020/1/31,良,156.0,-99.0,,4.0,27.0,0.79,51.0,51.0,2020,1,31,5,4,冬,否,否,冬季低谷,工作日
0,2020-02-01,2020-02-01,优,9.0,8.0,13.0,2.0,,0.25,65.0,65.0,2020,2,1,5,5,冬,是,否,冬季低谷,休息日
1,2020-02-02,2020-02-02,优,144.0,32.0,34.0,2.0,11.0,0.43,54.0,54.0,2020,2,2,5,6,冬,是,否,冬季低谷,休息日
2,2020-02-03,2020-02-03,优,60.0,16.0,26.0,2.0,,0.34,56.0,56.0,2020,2,3,6,0,冬,否,否,冬季低谷,工作日
3,2020-02-04,2020-02-04,优,39.0,11.0,18.0,2.0,12.0,0.29,54.0,54.0,2020,2,4,6,1,冬,否,否,冬季低谷,工作日
4,2020-02-05,2020-02-05,优,135.0,25.0,32.0,3.0,18.0,0.61,40.0,40.0,2020,2,5,6,2,冬,否,否,冬季低谷,工作日
5,2020-02-06,2020-02-06,良,261.0,41.0,36.0,3.0,23.0,,33.0,33.0,2020,2,6,6,3,冬,否,否,冬季低谷,工作日
6,2020-02-07,2020-02-07,良,314.0,71.0,51.0,3.0,34.0,1.1,29.0,29.0,2020,2,7,6,4,冬,否,否,冬季低谷,工作日
7,2020-02-08,2020-02-08,良,262.0,59.0,48.0,3.0,30.0,0.85,43.0,43.0,2020,2,8,6,5,冬,是,否,冬季低谷,休息日
8,2020-02-09,2020-02-09,中度污染,157.0,342.0,119.0,107.0,4.0,42.0,1.35,34.0,2020,2,9,6,6,冬,是,否,冬季低谷,休息日
9,2020-02-10,2020-02-10,中度污染,164.0,347.0,124.0,103.0,3.0,50.0,1.42,39.0,2020,2,10,7,0,冬,否,否,冬季低谷,工作日
10,2020-02-11,2020-02-11,重度污染,229.0,365.0,180.0,,8.0,55.0,2.33,51.0,2020,2,11,7,1,冬,否,否,冬季低谷,工作日
11,2020-02-12,2020-02-12,严重污染,255.0,366.0,205.0,144.0,4.0,48.0,2.32,64.0,2020,2,12,7,2,冬,否,否,冬季低谷,工作日
12,2020-02-13,2020-02-13,重度污染,250.0,365.0,200.0,143.0,3.0,47.0,2.18,33.0,2020,2,13,7,3,冬,否,否,冬季低谷,工作日
13,2020-02-14,2020-02-14,良,281.0,56.0,36.0,,18.0,0.91,43.0,43.0,2020,2,14,7,4,冬,否,否,冬季低谷,工作日
14,2020-02-15,2020-02-15,优,61.0,6.0,10.0,2.0,4.0,0.21,64.0,64.0,2020,2,15,7,5,冬,是,否,冬季低谷,休息日
15,2020-02-16,2020-02-16,优,58.0,,8.0,2.0,4.0,0.2,67.0,67.0,2020,2,16,7,6,冬,是,否,冬季低谷,休息日
16,2020-02-17,2020-02-17,优,25.0,6.0,13.0,1.0,,0.24,61.0,61.0,2020,2,17,8,0,冬,否,否,冬季低谷,工作日
17,2020-02-18,2020-02-18,优,18.0,16.0,22.0,2.0,32.0,0.48,35.0,35.0,2020,2,18,8,1,冬,否,否,冬季低谷,工作日
18,2020-02-19,2020-02-19,良,285.0,,49.0,9.0,38.0,1.15,,39.0,2020,2,19,8,2,冬,否,否,冬季低谷,工作日
19,2020-02-20,2020-02-20,轻度污染,143.0,338.0,109.0,75.0,6.0,29.0,1.43,49.0,2020,2,20,8,3,冬,否,否,冬季低谷,工作日
20,2020-02-21,2020-02-21,轻度污染,130.0,337.0,85.0,99.0,2.0,22.0,0.91,42.0,2020,2,21,8,4,冬,否,否,冬季低谷,工作日
21,2020-02-22,2020-02-22,优,10.0,7.0,16.0,2.0,10.0,0.23,70.0,70.0,2020,2,22,8,5,冬,是,否,冬季低谷,休息日
22,2020-02-23,2020-02-23,良,111.0,38.0,48.0,4.0,35.0,0.6,38.0,38.0,2020,2,23,8,6,冬,是,否,冬季低谷,休息日
23,2020-02-24,2020-02-24,良,257.0,61.0,86.0,8.0,39.0,0.98,35.0,35.0,2020,2,24,9,0,冬,否,否,冬季低谷,工作日
24,2020-02-25,2020-02-25,良,212.0,50.0,76.0,9.0,,0.89,51.0,51.0,2020,2,25,9,1,冬,否,否,冬季低谷,工作日
25,2020-02-26,2020-02-26,良,156.0,36.0,46.0,5.0,22.0,0.55,54.0,54.0,2020,2,26,9,2,冬,否,否,冬季低谷,工作日
22,2019-05-23,2019-05-23,轻度污染,105.0,313.0,26.0,68.0,3.0,43.0,0.58,152.0,2019,5,23,21,3,春,否,否,春季活跃,工作日
27,2020-02-28,2020-02-28,良,333.0,,49.0,,21.0,0.54,39.0,39.0,2020,2,28,9,4,冬,否,否,冬季低谷,工作日
28,2020-02-29,2020-02-29,轻度污染,118.0,352.0,88.0,60.0,2.0,31.0,,17.0,2020,2,29,9,5,冬,是,否,冬季低谷,休息日
0,2020-03-01,2020/3/1,优,130.0,23.0,21.0,2.0,19.0,0.88,43.0,43.0,2020,3,1,9,6,春,是,否,春季活跃,休息日
1,2020-03-02,2020/3/2,优,87.0,22.0,26.0,3.0,27.0,0.5,44.0,44.0,2020,3,2,10,0,春,否,否,春季活跃,工作日
2,2020-03-03,2020/3/3,优,106.0,16.0,21.0,2.0,9.0,0.32,66.0,66.0,2020,3,3,10,1,春,否,否,春季活跃,工作日
3,2020-03-04,2020/3/4,优,42.0,9.0,15.0,2.0,9.0,0.25,65.0,65.0,2020,3,4,10,2,春,否,否,春季活跃,工作日
4,2020-03-05,2020/3/5,良,205.0,36.0,46.0,,26.0,0.48,49.0,49.0,2020,3,5,10,3,春,否,否,春季活跃,工作日
5,2020-03-06,2020/3/6,轻度污染,109.0,349.0,81.0,79.0,4.0,42.0,0.83,40.0,2020,3,6,10,4,春,否,否,春季活跃,工作日
6,2020-03-07,2020/3/7,良,281.0,62.0,44.0,2.0,,0.66,63.0,63.0,2020,3,7,10,5,春,是,否,春季活跃,休息日
7,2020-03-08,2020/3/8,轻度污染,130.0,331.0,99.0,61.0,2.0,28.0,1.0,36.0,2020,3,8,10,6,春,是,否,春季活跃,休息日
8,2020-03-09,2020/3/9,良,282.0,53.0,33.0,2.0,23.0,0.76,39.0,39.0,2020,3,9,11,0,春,否,否,春季活跃,工作日
9,2020-03-10,2020/3/10,优,85.0,10.0,30.0,2.0,15.0,0.28,56.0,56.0,2020,3,10,11,1,春,否,否,春季活跃,工作日
10,2020-03-11,2020/3/11,优,84.0,27.0,48.0,3.0,42.0,0.52,31.0,31.0,2020,3,11,11,2,春,否,否,春季活跃,工作日
11,2020-03-12,2020/3/12,优,82.0,21.0,42.0,2.0,25.0,0.42,52.0,52.0,2020,3,12,11,3,春,否,否,春季活跃,工作日
12,2020-03-13,2020/3/13,优,43.0,9.0,21.0,2.0,,0.3,67.0,67.0,2020,3,13,11,4,春,否,否,春季活跃,工作日
13,2020-03-14,2020/3/14,优,77.0,8.0,37.0,2.0,13.0,0.29,64.0,64.0,2020,3,14,11,5,春,是,否,春季活跃,休息日
14,2020-03-15,2020/3/15,优,35.0,6.0,31.0,2.0,11.0,0.24,71.0,71.0,2020,3,15,11,6,春,是,否,春季活跃,休息日
15,2020-03-16,2020/3/16,良,198.0,24.0,70.0,2.0,21.0,0.38,57.0,57.0,2020,3,16,12,0,春,否,否,春季活跃,工作日
16,2020-03-17,2020/3/17,良,131.0,30.0,60.0,2.0,34.0,0.47,54.0,54.0,2020,3,17,12,1,春,否,否,春季活跃,工作日
17,2020-03-18,2020/3/18,良,320.0,39.0,123.0,4.0,36.0,0.47,48.0,48.0,2020,3,18,12,2,春,否,否,春季活跃,工作日
18,2020-03-19,2020/3/19,优,110.0,7.0,45.0,2.0,8.0,0.23,79.0,79.0,2020,3,19,12,3,春,否,否,春季活跃,工作日
19,2020-03-20,2020/3/20,良,153.0,30.0,,3.0,37.0,0.41,47.0,47.0,2020,3,20,12,4,春,否,否,春季活跃,工作日
20,2020-03-21,2020/3/21,良,229.0,26.0,92.0,8.0,,0.53,70.0,70.0,2020,3,21,12,5,春,是,否,春季活跃,休息日
21,2020-03-22,2020/3/22,良,226.0,28.0,74.0,3.0,25.0,0.39,71.0,71.0,2020,3,22,12,6,春,是,否,春季活跃,休息日
22,2020-03-23,2020/3/23,良,162.0,28.0,57.0,3.0,32.0,0.43,59.0,59.0,2020,3,23,13,0,春,否,否,春季活跃,工作日
23,2020-03-24,2020/3/24,良,249.0,47.0,64.0,11.0,37.0,0.88,65.0,65.0,2020,3,24,13,1,春,否,否,春季活跃,工作日
24,2020-03-25,2020/3/25,中度污染,156.0,354.0,118.0,112.0,10.0,53.0,1.04,77.0,2020,3,25,13,2,春,否,否,春季活跃,工作日
25,2020-03-26,2020/3/26,优级,51.0,10.0,24.0,2.0,9.0,0.25,72.0,72.0,2020,3,26,13,3,春,否,否,春季活跃,工作日
26,2020-03-27,2020/3/27,优,100.0,,21.0,2.0,8.0,,68.0,68.0,2020,3,27,13,4,春,否,否,春季活跃,工作日
27,2020-03-28,2020/3/28,优,122.0,8.0,24.0,,16.0,0.23,56.0,56.0,2020,3,28,13,5,春,是,否,春季活跃,休息日
28,2020-03-29,2020/3/29,良,317.0,43.0,69.0,6.0,36.0,0.51,53.0,53.0,2020,3,29,13,6,春,是,否,春季活跃,休息日
29,2020-03-30,2020/3/30,良,343.0,68.0,87.0,6.0,37.0,0.68,62.0,62.0,2020,3,30,14,0,春,否,否,春季活跃,工作日
30,2020-03-31,2020/3/31,良,319.0,65.0,77.0,3.0,29.0,0.5,69.0,69.0,2020,3,31,14,1,春,否,否,春季活跃,工作日
0,2020-04-01,2020/4/1,优,60.0,8.0,19.0,2.0,10.0,0.19,,73.0,2020,4,1,14,2,春,否,否,春季活跃,工作日
1,2020-04-02,2020/4/2,优,75.0,15.0,31.0,2.0,20.0,0.3,56.0,56.0,2020,4,2,14,3,春,否,否,春季活跃,工作日
2,2020-04-03,2020/4/3,优,91.0,14.0,36.0,2.0,23.0,0.3,58.0,58.0,2020,4,3,14,4,春,否,否,春季活跃,工作日
3,2020-04-04,2020/4/4,轻度污染,101.0,325.0,22.0,151.0,,12.0,0.32,79.0,2020,4,4,14,5,春,是,否,春季活跃,休息日
4,2020-04-05,2020/4/5,良,263.0,29.0,88.0,4.0,28.0,,61.0,61.0,2020,4,5,14,6,春,是,否,春季活跃,休息日
5,2020-04-06,2020/4/6,良,324.0,60.0,,6.0,47.0,0.58,68.0,68.0,2020,4,6,15,0,春,否,否,春季活跃,工作日
6,2020-04-07,2020/4/7,良,327.0,48.0,105.0,5.0,36.0,0.58,60.0,60.0,2020,4,7,15,1,春,否,否,春季活跃,工作日
7,2020-04-08,2020/4/8,良,134.0,21.0,60.0,4.0,30.0,0.48,52.0,52.0,2020,4,8,15,2,春,否,否,春季活跃,工作日
8,2020-04-09,2020/4/9,良,137.0,33.0,48.0,3.0,18.0,0.45,74.0,74.0,2020,4,9,15,3,春,否,否,春季活跃,工作日
9,2020-04-10,2020/4/10,良,177.0,38.0,49.0,2.0,24.0,0.45,75.0,75.0,2020,4,10,15,4,春,否,否,春季活跃,工作日
10,2020-04-11,2020/4/11,优,132.0,21.0,,2.0,19.0,0.31,75.0,75.0,2020,4,11,15,5,春,是,否,春季活跃,休息日
11,2020-04-12,2020/4/12,优,133.0,16.0,50.0,2.0,12.0,0.24,86.0,86.0,2020,4,12,15,6,春,是,否,春季活跃,休息日
12,2020-04-13,2020/4/13,良,175.0,25.0,67.0,2.0,32.0,0.42,64.0,64.0,2020,4,13,16,0,春,否,否,春季活跃,工作日
13,2020-04-14,2020/4/14,良,295.0,65.0,101.0,7.0,46.0,0.6,87.0,87.0,2020,4,14,16,1,春,否,否,春季活跃,工作日
14,2020-04-15,2020/4/15,良,288.0,62.0,95.0,6.0,31.0,0.52,101.0,101.0,2020,4,15,16,2,春,否,否,春季活跃,工作日
15,2020-04-16,2020/4/16,良,107.0,24.0,61.0,999.0,11.0,0.34,81.0,81.0,2020,4,16,16,3,春,否,否,春季活跃,工作日
16,2020-04-17,2020/4/17,优,56.0,22.0,40.0,2.0,13.0,0.43,104.0,104.0,2020,4,17,16,4,春,否,否,春季活跃,工作日
17,2020-04-18,2020/4/18,优,94.0,32.0,43.0,2.0,22.0,0.39,,98.0,2020,4,18,16,5,春,是,否,春季活跃,休息日
18,2020-04-19,2020/4/19,良,227.0,40.0,55.0,2.0,22.0,,,100.0,2020,4,19,16,6,春,是,否,春季活跃,休息日
19,2020-04-20,2020/4/20,优,59.0,6.0,,2.0,5.0,,78.0,78.0,2020,4,20,17,0,春,否,否,春季活跃,工作日
20,2020-04-21,2020/4/21,优,71.0,6.0,30.0,2.0,4.0,0.13,67.0,67.0,2020,4,21,17,1,春,否,否,春季活跃,工作日
21,2020-04-22,2020/4/22,优,4.0,2.0,12.0,1.0,1.0,0.07,41.0,41.0,2020,4,22,17,2,春,否,否,春季活跃,工作日
22,2020-04-23,2020/4/23,优,65.0,6.0,20.0,2.0,8.0,0.16,73.0,73.0,2020,4,23,17,3,春,否,否,春季活跃,工作日
23,2020-04-24,2020/4/24,良,362.0,17.0,124.0,,18.0,0.22,71.0,71.0,2020,4,24,17,4,春,否,否,春季活跃,工作日
24,2020-04-25,2020/4/25,优,159.0,10.0,58.0,2.0,,,88.0,88.0,2020,4,25,17,5,春,是,否,春季活跃,休息日
25,2020-04-26,2020/4/26,优,53.0,12.0,30.0,2.0,19.0,0.24,67.0,67.0,2020,4,26,17,6,春,是,否,春季活跃,休息日
26,2020-04-27,2020/4/27,良,243.0,41.0,63.0,3.0,29.0,0.68,85.0,85.0,2020,4,27,18,0,春,否,否,春季活跃,工作日
27,2020-04-28,2020/4/28,良,85.0,343.0,59.0,105.0,5.0,40.0,0.59,111.0,2020,4,28,18,1,春,否,否,春季活跃,工作日
28,2020-04-29,2020/4/29,良,354.0,59.0,118.0,8.0,,0.63,145.0,145.0,2020,4,29,18,2,春,否,否,春季活跃,工作日
29,2020-04-30,2020/4/30,轻度污染,125.0,363.0,88.0,124.0,8.0,43.0,0.98,166.0,2020,4,30,18,3,春,否,否,春季活跃,工作日
0,2020-05-01,2020/5/1,中度污染,154.0,363.0,109.0,133.0,6.0,42.0,1.08,168.0,2020,5,1,18,4,春,否,否,春季活跃,工作日
1,2020-05-02,2020/5/2,良,337.0,,83.0,3.0,20.0,0.61,138.0,138.0,2020,5,2,18,5,春,是,否,春季活跃,休息日
2,2020-05-03,2020/5/3,良,281.0,57.0,63.0,4.0,25.0,1.11,71.0,71.0,2020,5,3,18,6,春,是,否,春季活跃,休息日
3,2020-05-04,2020/5/4,良,191.0,,,4.0,26.0,0.77,33.0,33.0,2020,5,4,19,0,春,否,否,春季活跃,工作日
4,2020-05-05,2020/5/5,良,322.0,46.0,48.0,2.0,28.0,0.56,48.0,48.0,2020,5,5,19,1,春,否,否,春季活跃,工作日
5,2020-05-06,2020/5/6,良,361.0,72.0,65.0,3.0,30.0,0.72,100.0,100.0,2020,5,6,19,2,春,否,否,春季活跃,工作日
6,2020-05-07,2020/5/7,良,359.0,72.0,68.0,8.0,34.0,1.27,76.0,76.0,2020,5,7,19,3,春,否,否,春季活跃,工作日
7,2020-05-08,2020/5/8,良,327.0,41.0,21.0,2.0,19.0,1.01,68.0,68.0,2020,5,8,19,4,春,否,否,春季活跃,工作日
8,2020-05-09,2020/5/9,优,271.0,33.0,29.0,2.0,25.0,0.63,46.0,46.0,2020,5,9,19,5,春,是,否,春季活跃,休息日
9,2020-05-10,2020/5/10,良,207.0,19.0,,2.0,17.0,0.4,51.0,51.0,2020,5,10,19,6,春,是,否,春季活跃,休息日
10,2020-05-11,2020/5/11,良,352.0,17.0,117.0,2.0,9.0,0.2,76.0,76.0,2020,5,11,20,0,春,否,否,春季活跃,工作日
11,2020-05-12,2020/5/12,良,337.0,17.0,125.0,,13.0,0.25,82.0,82.0,2020,5,12,20,1,春,否,否,春季活跃,工作日
12,2020-05-13,2020/5/13,轻度污染,117.0,362.0,39.0,184.0,3.0,33.0,0.49,90.0,2020,5,13,20,2,春,否,否,春季活跃,工作日
13,2020-05-14,2020/5/14,良,324.0,36.0,94.0,4.0,24.0,0.53,,117.0,2020,5,14,20,3,春,否,否,春季活跃,工作日
14,2020-05-15,2020/5/15,良,249.0,40.0,53.0,2.0,21.0,0.58,90.0,90.0,2020,5,15,20,4,春,否,否,春季活跃,工作日
15,2020-05-16,2020/5/16,良,252.0,41.0,58.0,2.0,25.0,0.63,59.0,59.0,2020,5,16,20,5,春,是,否,春季活跃,休息日
16,2020-05-17,2020/5/17,良,254.0,17.0,81.0,2.0,29.0,0.3,40.0,40.0,2020,5,17,20,6,春,是,否,春季活跃,休息日
17,2020-05-18,2020/5/18,优,116.0,10.0,45.0,2.0,12.0,0.2,62.0,62.0,2020,5,18,21,0,春,否,否,春季活跃,工作日
18,2020-05-19,2020/5/19,优,134.0,13.0,45.0,1.0,20.0,0.23,87.0,87.0,2020,5,19,21,1,春,否,否,春季活跃,工作日
19,2020-05-20,2020/5/20,优,153.0,18.0,43.0,3.0,19.0,0.4,116.0,116.0,2020,5,20,21,2,春,否,否,春季活跃,工作日
20,2020-05-21,2020/5/21,良,353.0,69.0,66.0,5.0,25.0,1.26,97.0,97.0,2020,5,21,21,3,春,否,否,春季活跃,工作日
21,2020-05-22,2020/5/22,良,308.0,45.0,35.0,2.0,19.0,0.82,87.0,87.0,2020,5,22,21,4,春,否,否,春季活跃,工作日
22,2020-05-23,2020/5/23,优级,16.0,5.0,12.0,3.0,12.0,0.28,67.0,67.0,2020,5,23,21,5,春,是,否,春季活跃,休息日
23,2020-05-24,2020/5/24,优,56.0,8.0,19.0,2.0,18.0,0.29,82.0,82.0,2020,5,24,21,6,春,是,否,春季活跃,休息日
24,2020-05-25,2020/5/25,优,91.0,9.0,26.0,2.0,27.0,0.31,49.0,49.0,2020,5,25,22,0,春,否,否,春季活跃,工作日
25,2020-05-26,2020/5/26,优,81.0,9.0,18.0,2.0,17.0,0.24,75.0,75.0,2020,5,26,22,1,春,否,否,春季活跃,工作日
26,2020-05-27,2020/5/27,优,57.0,8.0,20.0,2.0,12.0,0.27,83.0,83.0,2020,5,27,22,2,春,否,否,春季活跃,工作日
27,2020-05-28,2020/5/28,良,301.0,36.0,60.0,,32.0,0.68,105.0,105.0,2020,5,28,22,3,春,否,否,春季活跃,工作日
28,2020-05-29,2020/5/29,良,337.0,57.0,81.0,9.0,29.0,1.22,137.0,137.0,2020,5,29,22,4,春,否,否,春季活跃,工作日
29,2020-05-30,2020/5/30,良,355.0,55.0,76.0,5.0,22.0,0.95,118.0,118.0,2020,5,30,22,5,春,是,否,春季活跃,休息日
30,2020-05-31,2020/5/31,优,39.0,11.0,13.0,2.0,14.0,0.3,77.0,77.0,2020,5,31,22,6,春,是,否,春季活跃,休息日
0,2020-06-01,2020/6/1,优,217.0,18.0,55.0,3.0,30.0,0.4,81.0,81.0,2020,6,1,23,0,夏,否,否,夏季高峰,工作日
1,2020-06-02,2020/6/2,良,266.0,22.0,69.0,2.0,25.0,0.35,96.0,96.0,2020,6,2,23,1,夏,否,否,夏季高峰,工作日
2,2020-06-03,2020/6/3,轻度污染,144.0,354.0,,221.0,2.0,31.0,0.34,83.0,2020,6,3,23,2,夏,否,否,夏季高峰,工作日
3,2020-06-04,2020/6/4,优,194.0,8.0,41.0,3.0,20.0,0.28,78.0,78.0,2020,6,4,23,3,夏,否,否,夏季高峰,工作日
4,2020-06-05,2020/6/5,优,219.0,11.0,38.0,3.0,17.0,0.49,104.0,104.0,2020,6,5,23,4,夏,否,否,夏季高峰,工作日
5,2020-06-06,2020/6/6,良,281.0,21.0,55.0,5.0,25.0,0.63,119.0,119.0,2020,6,6,23,5,夏,是,否,夏季高峰,休息日
6,2020-06-07,2020/6/7,良,330.0,30.0,88.0,5.0,34.0,0.67,143.0,143.0,2020,6,7,23,6,夏,是,否,夏季高峰,休息日
7,2020-06-08,2020/6/8,轻度污染,101.0,353.0,57.0,119.0,4.0,31.0,0.65,141.0,2020,6,8,24,0,夏,否,否,夏季高峰,工作日
8,2020-06-09,2020/6/9,良,334.0,36.0,89.0,6.0,26.0,0.79,84.0,84.0,2020,6,9,24,1,夏,否,否,夏季高峰,工作日
9,2020-06-10,2020/6/10,良,349.0,54.0,67.0,2.0,20.0,0.81,116.0,116.0,2020,6,10,24,2,夏,否,否,夏季高峰,工作日
10,2020-06-11,2020/6/11,良,334.0,47.0,71.0,3.0,28.0,0.65,122.0,122.0,2020,6,11,24,3,夏,否,否,夏季高峰,工作日
11,2020-06-12,2020/6/12,良,353.0,30.0,53.0,2.0,22.0,0.58,,150.0,2020,6,12,24,4,夏,否,否,夏季高峰,工作日
12,2020-06-13,2020/6/13,良,358.0,52.0,89.0,3.0,26.0,0.75,131.0,131.0,2020,6,13,24,5,夏,是,否,夏季高峰,休息日
13,2020-06-14,2020/6/14,优,188.0,6.0,24.0,2.0,12.0,0.22,101.0,101.0,2020,6,14,24,6,夏,是,否,夏季高峰,休息日
14,2020-06-15,2020/6/15,良,293.0,13.0,,2.0,26.0,0.33,112.0,112.0,2020,6,15,25,0,夏,否,否,夏季高峰,工作日
15,2020-06-16,2020/6/16,良,362.0,34.0,107.0,11.0,30.0,,147.0,147.0,2020,6,16,25,1,夏,否,否,夏季高峰,工作日
16,2020-06-17,2020/6/17,良,343.0,20.0,84.0,2.0,19.0,0.44,119.0,119.0,2020,6,17,25,2,夏,否,否,夏季高峰,工作日
17,2020-06-18,2020/6/18,良,339.0,23.0,58.0,2.0,20.0,0.49,114.0,114.0,2020,6,18,25,3,夏,否,否,夏季高峰,工作日
18,2020-06-19,2020-06-19,良,302.0,23.0,42.0,2.0,18.0,0.45,121.0,121.0,2020,6,19,25,4,夏,否,否,夏季高峰,工作日
19,2020-06-20,2020/6/20,良,326.0,36.0,77.0,3.0,18.0,0.58,147.0,147.0,2020,6,20,25,5,夏,是,否,夏季高峰,休息日
20,2020-06-21,2020/6/21,良,329.0,35.0,73.0,3.0,19.0,0.55,147.0,147.0,2020,6,21,25,6,夏,是,否,夏季高峰,休息日
21,2020-06-22,2020/6/22,良,362.0,49.0,83.0,3.0,21.0,0.71,144.0,144.0,2020,6,22,26,0,夏,否,否,夏季高峰,工作日
22,2020-06-23,2020/6/23,良,347.0,44.0,62.0,,,0.76,114.0,114.0,2020,6,23,26,1,夏,否,否,夏季高峰,工作日
23,2020-06-24,2020/6/24,优,167.0,19.0,28.0,2.0,14.0,0.45,,98.0,2020,6,24,26,2,夏,否,否,夏季高峰,工作日
24,2020-06-25,2020/6/25,优级,250.0,32.0,34.0,2.0,19.0,0.6,87.0,87.0,2020,6,25,26,3,夏,否,否,夏季高峰,工作日
25,2020-06-26,2020/6/26,优,230.0,27.0,31.0,2.0,17.0,0.55,,100.0,2020,6,26,26,4,夏,否,否,夏季高峰,工作日
26,2020-06-27,2020/6/27,轻度污染,101.0,360.0,,65.0,2.0,21.0,0.85,137.0,2020,6,27,26,5,夏,是,否,夏季高峰,休息日
27,2020-06-28,2020/6/28,良,362.0,57.0,54.0,2.0,17.0,0.88,137.0,137.0,2020,6,28,26,6,夏,是,否,夏季高峰,休息日
28,2020-06-29,2020/6/29,优,266.0,28.0,38.0,2.0,26.0,0.54,82.0,82.0,2020,6,29,27,0,夏,否,否,夏季高峰,工作日
29,2020-06-30,2020/6/30,优,187.0,15.0,25.0,2.0,16.0,0.38,103.0,103.0,2020,6,30,27,1,夏,否,否,夏季高峰,工作日
0,2020-07-01,2020/7/1,良,324.0,24.0,52.0,2.0,26.0,0.5,125.0,125.0,2020,7,1,27,2,夏,否,否,夏季高峰,工作日
1,2020-07-02,2020/7/2,优,243.0,27.0,32.0,2.0,,,124.0,124.0,2020,7,2,27,3,夏,否,否,夏季高峰,工作日
2,2020-07-03,2020/7/3,良,349.0,49.0,38.0,2.0,16.0,0.89,94.0,94.0,2020,7,3,27,4,夏,否,否,夏季高峰,工作日
3,2020-07-04,2020/7/4,良,342.0,44.0,42.0,2.0,20.0,0.61,103.0,103.0,2020,7,4,27,5,夏,是,否,夏季高峰,休息日
4,2020-07-05,2020/7/5,优,229.0,22.0,29.0,2.0,19.0,0.46,92.0,92.0,2020,7,5,27,6,夏,是,否,夏季高峰,休息日
5,2020-07-06,2020/7/6,优,247.0,17.0,27.0,2.0,17.0,0.43,105.0,105.0,2020,7,6,28,0,夏,否,否,夏季高峰,工作日
6,2020-07-07,2020/7/7,优,164.0,13.0,24.0,2.0,19.0,0.34,85.0,85.0,2020,7,7,28,1,夏,否,否,夏季高峰,工作日
7,2020-07-08,2020/7/8,良,314.0,30.0,47.0,4.0,21.0,0.65,114.0,114.0,2020,7,8,28,2,夏,否,否,夏季高峰,工作日
8,2020-07-09,2020/7/9,优,240.0,28.0,30.0,2.0,15.0,0.59,88.0,88.0,2020,7,9,28,3,夏,否,否,夏季高峰,工作日
9,2020-07-10,2020/7/10,良,327.0,45.0,39.0,2.0,,0.7,75.0,75.0,2020,7,10,28,4,夏,否,否,夏季高峰,工作日
10,2020-07-11,2020-07-11,轻度污染,110.0,361.0,82.0,,2.0,22.0,1.05,69.0,2020,7,11,28,5,夏,是,否,夏季高峰,休息日
11,2020-07-12,2020/7/12,轻度污染,116.0,365.0,88.0,58.0,2.0,22.0,1.23,78.0,2020,7,12,28,6,夏,是,否,夏季高峰,休息日
